-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 06/01/2025 in LST
Location: Latitude  39.6067   Longitude -105.8778 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2931.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR
2020,1,22,20,0.0,-7.86,86.94,1.51
2020,1,22,21,0.0,-8.2,84.74,1.28
2020,1,22,22,0.0,-8.65,83.9,0.95
2020,1,22,23,0.0,-9.33,84.12,0.72
2020,1,23,0,0.0,-10.09,84.67,0.56
2020,1,23,1,0.0,-11.15,86.76,0.32
2020,1,23,2,0.0,-12.18,88.25,0.13
2020,1,23,3,0.0,-13.09,88.87,0.05
2020,1,23,4,0.0,-14.07,88.95,0.03
2020,1,23,5,0.0,-14.87,88.93,0.02
2020,1,23,6,0.0,-15.32,87.74,0.01
2020,1,23,7,15.23,-14.97,83.6,0.07
2020,1,23,8,123.32,-12.83,78.41,0.14
2020,1,23,9,254.55,-9.81,74.54,0.4
2020,1,23,10,360.0,-7.46,71.91,1.64
2020,1,23,11,413.85,-6.26,70.5,3.02
2020,1,23,12,434.42,-5.52,70.27,3.63
2020,1,23,13,402.75,-5.06,70.95,3.88
2020,1,23,14,319.58,-4.93,72.44,2.86
2020,1,23,15,219.02,-5.21,75.08,1.52
2020,1,23,16,75.32,-6.45,82.91,1.03
2020,1,23,17,0.0,-7.73,88.02,1.01
2020,1,23,18,0.0,-8.2,88.36,1.03
2020,1,23,19,0.0,-8.95,89.57,0.82
2020,1,23,20,0.0,-9.62,90.33,0.81
2020,1,23,21,0.0,-9.64,90.47,0.82
2020,1,23,22,0.0,-9.52,90.34,0.74
2020,1,23,23,0.0,-9.55,90.98,0.67
2020,1,24,0,0.0,-9.51,91.9,0.58
2020,1,24,1,0.0,-9.53,92.47,0.52
2020,1,24,2,0.0,-9.6,93.03,0.36
2020,1,24,3,0.0,-9.57,93.17,0.22
2020,1,24,4,0.0,-9.5,92.99,0.19
2020,1,24,5,0.0,-9.47,92.76,0.18
2020,1,24,6,0.0,-9.52,92.76,0.2
2020,1,24,7,21.27,-9.06,89.86,0.14
2020,1,24,8,162.68,-6.88,82.27,0.06
2020,1,24,9,318.7,-4.45,77.32,0.03
2020,1,24,10,451.9,-2.19,72.61,0.0
2020,1,24,11,534.5,-0.54,66.58,0.0
2020,1,24,12,530.03,0.17,64.13,0.0
2020,1,24,13,454.33,0.25,63.55,0.01
2020,1,24,14,339.58,-0.19,65.91,0.02
2020,1,24,15,220.27,-1.53,77.66,0.05
2020,1,24,16,63.28,-2.78,80.6,0.11
2020,1,24,17,0.0,-3.7,80.55,0.12
2020,1,24,18,0.0,-4.45,82.36,0.31
2020,1,24,19,0.0,-5.17,86.72,0.68
2020,1,24,20,0.0,-5.37,88.78,0.87
2020,1,24,21,0.0,-5.56,89.32,0.81
2020,1,24,22,0.0,-5.77,90.31,0.89
2020,1,24,23,0.0,-5.95,90.77,1.31
2020,1,25,0,0.0,-6.17,89.67,1.89
2020,1,25,1,0.0,-6.41,88.03,1.98
2020,1,25,2,0.0,-6.68,86.53,1.7
2020,1,25,3,0.0,-7.05,85.98,1.29
2020,1,25,4,0.0,-7.45,86.25,1.21
2020,1,25,5,0.0,-7.78,86.65,1.32
2020,1,25,6,0.0,-7.71,85.82,0.91
2020,1,25,7,19.65,-7.31,83.61,0.41
2020,1,25,8,161.93,-5.96,79.67,0.2
2020,1,25,9,322.05,-4.64,75.05,0.1
2020,1,25,10,448.88,-3.52,69.78,0.08
2020,1,25,11,526.08,-2.71,66.1,0.12
2020,1,25,12,567.88,-2.31,64.11,0.17
2020,1,25,13,499.05,-2.22,64.06,0.78
2020,1,25,14,392.55,-2.48,66.16,0.98
2020,1,25,15,254.05,-3.21,72.3,0.24
2020,1,25,16,80.85,-5.19,84.69,0.14
2020,1,25,17,0.0,-6.88,90.62,0.09
2020,1,25,18,0.0,-7.54,91.38,0.13
2020,1,25,19,0.0,-7.27,88.91,0.15
2020,1,25,20,0.0,-6.91,87.19,0.18
2020,1,25,21,0.0,-6.92,86.96,0.1
2020,1,25,22,0.0,-7.25,86.76,0.07
2020,1,25,23,0.0,-7.95,87.45,0.07
2020,1,26,0,0.0,-8.59,88.19,0.06
2020,1,26,1,0.0,-8.83,87.27,0.04
2020,1,26,2,0.0,-8.93,86.81,0.03
2020,1,26,3,0.0,-8.94,86.45,0.02
2020,1,26,4,0.0,-8.87,86.71,0.02
2020,1,26,5,0.0,-8.77,86.35,0.02
2020,1,26,6,0.0,-8.81,86.68,0.02
2020,1,26,7,23.77,-8.57,86.44,0.01
2020,1,26,8,168.35,-6.72,79.51,0.01
2020,1,26,9,321.45,-4.75,74.1,0.0
2020,1,26,10,443.25,-2.77,69.02,0.0
2020,1,26,11,507.7,-1.39,65.66,0.0
2020,1,26,12,440.33,-0.55,64.32,0.01
2020,1,26,13,398.75,-0.25,65.57,0.02
2020,1,26,14,321.27,-0.42,68.41,0.03
2020,1,26,15,217.02,-1.28,76.36,0.03
2020,1,26,16,76.88,-2.88,82.32,0.04
2020,1,26,17,0.0,-4.31,83.05,0.34
2020,1,26,18,0.0,-6.5,85.07,0.86
2020,1,26,19,0.0,-8.47,88.73,0.86
2020,1,26,20,0.0,-9.34,90.81,0.47
2020,1,26,21,0.0,-9.39,89.94,0.24
2020,1,26,22,0.0,-9.2,88.42,0.13
2020,1,26,23,0.0,-8.77,87.06,0.14
2020,1,27,0,0.0,-8.3,86.13,0.17
2020,1,27,1,0.0,-8.08,86.29,0.21
2020,1,27,2,0.0,-8.16,86.47,0.16
2020,1,27,3,0.0,-8.15,86.72,0.2
2020,1,27,4,0.0,-7.72,86.37,0.55
2020,1,27,5,0.0,-6.58,86.02,0.23
2020,1,27,6,0.0,-5.85,86.86,0.86
2020,1,27,7,13.88,-5.51,87.61,1.26
2020,1,27,8,71.03,-4.63,86.19,1.43
2020,1,27,9,153.27,-3.55,86.62,1.66
2020,1,27,10,225.5,-2.51,85.99,2.16
2020,1,27,11,329.83,-2.26,86.18,3.23
2020,1,27,12,279.2,-2.59,88.07,4.82
2020,1,27,13,235.52,-3.01,89.78,5.91
2020,1,27,14,164.25,-3.52,91.52,5.63
2020,1,27,15,91.82,-4.41,94.73,4.54
2020,1,27,16,34.58,-5.7,97.45,3.25
2020,1,27,17,0.0,-6.56,97.27,2.14
2020,1,27,18,0.0,-6.85,94.84,1.33
2020,1,27,19,0.0,-7.01,92.2,0.82
2020,1,27,20,0.0,-7.38,90.04,0.45
2020,1,27,21,0.0,-8.08,88.69,0.24
2020,1,27,22,0.0,-8.82,87.14,0.18
2020,1,27,23,0.0,-9.36,86.01,0.13
2020,1,28,0,0.0,-10.25,84.54,0.09
2020,1,28,1,0.0,-11.34,83.79,0.06
2020,1,28,2,0.0,-12.51,83.76,0.07
2020,1,28,3,0.0,-13.24,83.04,0.08
2020,1,28,4,0.0,-13.79,83.62,0.06
2020,1,28,5,0.0,-14.35,84.77,0.18
2020,1,28,6,0.0,-14.92,85.9,0.04
2020,1,28,7,27.7,-15.02,83.92,0.02
2020,1,28,8,189.35,-13.42,77.85,0.02
2020,1,28,9,357.8,-10.6,67.81,0.01
2020,1,28,10,501.98,-8.06,59.75,0.0
2020,1,28,11,591.8,-6.66,58.13,0.0
2020,1,28,12,603.8,-5.93,59.15,0.0
2020,1,28,13,546.15,-5.64,60.36,0.0
2020,1,28,14,422.12,-5.63,62.69,0.0
2020,1,28,15,272.48,-6.18,66.97,0.0
2020,1,28,16,99.18,-8.14,79.4,0.0
2020,1,28,17,0.0,-10.33,84.6,0.04
2020,1,28,18,0.0,-11.51,85.99,0.16
2020,1,28,19,0.0,-12.24,84.85,0.05
2020,1,28,20,0.0,-12.08,82.04,0.02
2020,1,28,21,0.0,-11.62,81.23,0.08
2020,1,28,22,0.0,-11.34,83.15,0.22
2020,1,28,23,0.0,-10.54,82.9,0.27
2020,1,29,0,0.0,-9.81,83.68,0.36
2020,1,29,1,0.0,-9.51,85.23,0.59
2020,1,29,2,0.0,-9.44,86.37,0.63
2020,1,29,3,0.0,-9.74,87.41,0.73
2020,1,29,4,0.0,-10.72,89.78,2.15
2020,1,29,5,0.0,-11.6,92.14,0.79
2020,1,29,6,0.0,-11.91,93.25,1.14
2020,1,29,7,15.9,-11.54,92.27,1.22
2020,1,29,8,102.68,-9.15,86.83,0.99
2020,1,29,9,213.35,-6.8,84.3,0.77
2020,1,29,10,321.15,-5.22,81.95,1.01
2020,1,29,11,356.15,-4.38,80.81,1.38
2020,1,29,12,407.27,-4.06,80.13,1.5
2020,1,29,13,384.52,-4.13,80.56,1.34
2020,1,29,14,293.4,-4.42,82.29,0.72
2020,1,29,15,193.85,-4.89,84.54,0.31
2020,1,29,16,73.0,-6.26,88.48,0.22
2020,1,29,17,0.0,-8.68,92.93,0.25
2020,1,29,18,0.0,-9.78,96.86,0.17
2020,1,29,19,0.0,-10.74,100.0,0.22
2020,1,29,20,0.0,-12.16,100.0,0.21
2020,1,29,21,0.0,-13.92,100.0,0.08
2020,1,29,22,0.0,-15.73,100.0,0.04
2020,1,29,23,0.0,-16.78,100.0,0.02
2020,1,30,0,0.0,-17.5,100.0,0.0
2020,1,30,1,0.0,-18.07,97.41,0.0
2020,1,30,2,0.0,-17.93,86.12,0.01
2020,1,30,3,0.0,-17.07,81.06,0.04
2020,1,30,4,0.0,-14.45,83.2,0.05
2020,1,30,5,0.0,-13.3,86.07,0.07
2020,1,30,6,0.0,-13.61,87.92,0.04
2020,1,30,7,25.65,-13.0,85.44,0.06
2020,1,30,8,141.75,-10.78,79.82,0.09
2020,1,30,9,256.1,-8.83,73.88,0.31
2020,1,30,10,365.55,-7.53,70.88,1.13
2020,1,30,11,404.92,-6.68,71.06,1.27
2020,1,30,12,298.58,-6.38,71.78,1.31
2020,1,30,13,298.52,-6.54,74.74,1.89
2020,1,30,14,240.85,-6.78,78.0,3.31
2020,1,30,15,151.0,-7.11,79.3,3.33
2020,1,30,16,64.45,-7.93,82.3,3.6
2020,1,30,17,0.0,-9.26,88.06,3.73
2020,1,30,18,0.0,-10.14,91.78,1.4
2020,1,30,19,0.0,-10.8,91.81,0.59
2020,1,30,20,0.0,-11.89,91.42,0.29
2020,1,30,21,0.0,-12.75,89.22,0.24
2020,1,30,22,0.0,-13.44,85.38,0.17
2020,1,30,23,0.0,-14.53,86.4,0.2
2020,1,31,0,0.0,-15.21,84.22,0.13
2020,1,31,1,0.0,-15.81,80.82,0.03
2020,1,31,2,0.0,-16.08,76.7,0.01
2020,1,31,3,0.0,-15.92,73.99,0.0
2020,1,31,4,0.0,-15.39,73.3,0.0
2020,1,31,5,0.0,-14.7,72.83,0.0
2020,1,31,6,0.0,-13.89,72.63,0.0
2020,1,31,7,27.7,-12.58,71.16,0.0
2020,1,31,8,154.9,-10.19,67.34,0.0
2020,1,31,9,286.25,-8.29,64.18,0.0
2020,1,31,10,415.2,-6.99,63.07,0.0
2020,1,31,11,431.83,-5.96,62.96,0.0
2020,1,31,12,426.1,-5.49,63.42,0.0
2020,1,31,13,438.8,-5.2,65.63,0.0
2020,1,31,14,349.9,-5.2,68.26,0.0
2020,1,31,15,218.6,-5.63,72.37,0.0
2020,1,31,16,76.3,-6.84,78.73,0.01
2020,1,31,17,3.15,-8.11,82.42,0.01
2020,1,31,18,0.0,-8.32,82.48,0.0
2020,1,31,19,0.0,-8.22,82.15,0.01
2020,1,31,20,0.0,-7.85,82.47,0.01
2020,1,31,21,0.0,-7.5,83.25,0.02
2020,1,31,22,0.0,-7.36,84.75,0.02
2020,1,31,23,0.0,-7.25,85.36,0.02
2020,2,1,0,0.0,-7.13,85.49,0.5
2020,2,1,1,0.0,-6.8,85.38,0.5
2020,2,1,2,0.0,-6.19,86.02,0.5
2020,2,1,3,0.0,-5.44,85.39,0.01
2020,2,1,4,0.0,-5.09,85.49,0.01
2020,2,1,5,0.0,-4.96,85.42,1.85
2020,2,1,6,0.0,-5.01,84.67,0.77
2020,2,1,7,23.15,-4.97,82.12,0.13
2020,2,1,8,162.2,-3.92,76.18,0.02
2020,2,1,9,333.65,-2.55,70.69,0.0
2020,2,1,10,460.88,-1.18,67.44,0.0
2020,2,1,11,535.0,-0.24,67.38,0.0
2020,2,1,12,507.02,0.61,66.79,0.0
2020,2,1,13,485.1,1.06,67.79,0.0
2020,2,1,14,378.58,0.97,68.95,0.0
2020,2,1,15,250.93,0.01,71.66,0.0
2020,2,1,16,94.5,-2.0,75.77,0.0
2020,2,1,17,0.0,-4.18,77.42,0.0
2020,2,1,18,0.0,-5.13,72.92,0.0
2020,2,1,19,0.0,-5.56,69.02,0.0
2020,2,1,20,0.0,-5.85,66.73,0.0
2020,2,1,21,0.0,-6.16,65.67,0.0
2020,2,1,22,0.0,-6.49,63.97,0.0
2020,2,1,23,0.0,-6.93,61.69,0.0
2020,2,2,0,0.0,-7.16,59.44,0.02
2020,2,2,1,0.0,-7.11,59.15,1.68
2020,2,2,2,0.0,-6.85,60.8,1.68
2020,2,2,3,0.0,-6.52,61.64,1.66
2020,2,2,4,0.0,-6.53,61.63,0.0
2020,2,2,5,0.0,-6.72,60.95,0.0
2020,2,2,6,0.0,-6.85,60.26,0.0
2020,2,2,7,33.72,-6.15,58.56,0.0
2020,2,2,8,206.52,-2.85,57.0,0.0
2020,2,2,9,380.6,-0.02,58.3,0.0
2020,2,2,10,521.53,2.39,60.28,0.0
2020,2,2,11,608.47,4.62,56.65,0.0
2020,2,2,12,559.62,5.23,55.72,0.0
2020,2,2,13,573.28,5.21,56.34,0.0
2020,2,2,14,456.5,4.91,58.89,0.0
2020,2,2,15,295.35,4.07,65.42,0.0
2020,2,2,16,129.05,1.47,74.95,0.0
2020,2,2,17,0.0,-2.57,77.95,0.0
2020,2,2,18,0.0,-4.79,76.3,0.0
2020,2,2,19,0.0,-6.12,74.91,0.0
2020,2,2,20,0.0,-6.82,74.9,0.0
2020,2,2,21,0.0,-7.06,75.73,0.0
2020,2,2,22,0.0,-6.42,76.33,0.0
2020,2,2,23,0.0,-6.12,79.57,0.0
2020,2,3,0,0.0,-6.77,84.15,0.0
2020,2,3,1,0.0,-8.66,88.49,0.05
2020,2,3,2,0.0,-9.57,93.38,0.19
2020,2,3,3,0.0,-10.69,98.02,1.47
2020,2,3,4,0.0,-12.51,100.0,3.83
2020,2,3,5,0.0,-13.41,100.0,0.24
2020,2,3,6,0.0,-13.31,100.0,0.26
2020,2,3,7,21.45,-13.08,100.0,0.24
2020,2,3,8,98.35,-11.19,92.66,0.24
2020,2,3,9,174.6,-5.26,80.73,0.65
2020,2,3,10,237.85,-2.63,74.76,2.49
2020,2,3,11,273.7,-1.81,72.86,5.95
2020,2,3,12,313.98,-1.66,73.49,10.53
2020,2,3,13,204.8,-1.93,75.74,14.53
2020,2,3,14,134.85,-2.68,79.97,17.17
2020,2,3,15,88.35,-3.8,85.71,17.65
2020,2,3,16,50.67,-5.3,91.0,13.93
2020,2,3,17,0.0,-7.31,94.17,10.86
2020,2,3,18,0.0,-9.51,94.58,7.42
2020,2,3,19,0.0,-11.0,92.07,4.47
2020,2,3,20,0.0,-11.95,88.52,3.19
2020,2,3,21,0.0,-13.55,89.9,2.48
2020,2,3,22,0.0,-14.79,91.41,1.82
2020,2,3,23,0.0,-15.47,91.68,1.5
2020,2,4,0,0.0,-16.03,92.1,1.4
2020,2,4,1,0.0,-16.54,92.7,1.36
2020,2,4,2,0.0,-16.97,94.09,1.64
2020,2,4,3,0.0,-17.42,93.91,1.95
2020,2,4,4,0.0,-18.0,92.93,2.31
2020,2,4,5,0.0,-18.11,91.21,1.56
2020,2,4,6,0.0,-17.96,90.89,1.59
2020,2,4,7,22.0,-17.67,89.37,2.01
2020,2,4,8,130.55,-17.42,87.36,1.95
2020,2,4,9,266.55,-17.18,85.47,2.14
2020,2,4,10,351.38,-17.05,84.48,1.98
2020,2,4,11,432.7,-16.91,83.39,1.95
2020,2,4,12,432.83,-16.78,82.37,1.65
2020,2,4,13,395.02,-16.6,81.77,1.24
2020,2,4,14,320.83,-16.4,80.26,0.88
2020,2,4,15,200.6,-16.52,80.38,0.6
2020,2,4,16,87.5,-17.29,83.01,0.36
2020,2,4,17,4.62,-18.5,82.64,0.27
2020,2,4,18,0.0,-19.07,84.27,0.2
2020,2,4,19,0.0,-20.08,87.3,0.13
2020,2,4,20,0.0,-21.92,91.12,0.1
2020,2,4,21,0.0,-24.1,98.19,0.08
2020,2,4,22,0.0,-25.36,96.5,0.06
2020,2,4,23,0.0,-25.2,93.1,0.04
2020,2,5,0,0.0,-24.68,90.06,0.03
2020,2,5,1,0.0,-24.7,86.7,0.03
2020,2,5,2,0.0,-24.91,84.92,0.04
2020,2,5,3,0.0,-25.0,82.07,0.02
2020,2,5,4,0.0,-25.15,81.49,0.01
2020,2,5,5,0.0,-25.23,82.16,0.04
2020,2,5,6,0.0,-25.17,81.7,0.04
2020,2,5,7,40.25,-24.15,80.37,0.05
2020,2,5,8,213.77,-20.89,78.66,0.14
2020,2,5,9,391.17,-17.36,75.75,0.13
2020,2,5,10,542.5,-14.87,70.19,0.13
2020,2,5,11,619.2,-13.58,68.33,0.17
2020,2,5,12,637.25,-13.01,68.24,0.84
2020,2,5,13,593.08,-12.73,69.27,2.69
2020,2,5,14,471.17,-12.81,70.35,2.62
2020,2,5,15,309.17,-13.43,73.26,1.53
2020,2,5,16,126.8,-14.71,77.73,0.75
2020,2,5,17,6.12,-16.41,80.9,0.41
2020,2,5,18,0.0,-17.57,83.26,0.41
2020,2,5,19,0.0,-18.28,83.46,0.49
2020,2,5,20,0.0,-18.33,83.84,0.41
2020,2,5,21,0.0,-18.07,84.53,0.73
2020,2,5,22,0.0,-17.93,85.2,1.6
2020,2,5,23,0.0,-17.74,84.52,2.12
2020,2,6,0,0.0,-17.62,84.37,1.92
2020,2,6,1,0.0,-17.49,85.01,1.69
2020,2,6,2,0.0,-17.05,84.84,1.77
2020,2,6,3,0.0,-16.1,83.63,2.72
2020,2,6,4,0.0,-15.55,83.73,2.86
2020,2,6,5,0.0,-15.15,84.85,2.14
2020,2,6,6,0.0,-14.45,84.75,1.9
2020,2,6,7,26.17,-13.43,83.68,1.94
2020,2,6,8,134.25,-11.79,82.26,2.36
2020,2,6,9,275.67,-9.87,79.52,3.14
2020,2,6,10,381.2,-8.5,77.28,5.11
2020,2,6,11,459.9,-7.99,76.79,6.13
2020,2,6,12,471.55,-7.75,77.28,5.5
2020,2,6,13,423.55,-7.57,77.45,7.58
2020,2,6,14,330.75,-7.68,78.57,9.44
2020,2,6,15,203.4,-7.84,80.42,11.15
2020,2,6,16,75.25,-8.08,83.65,13.37
2020,2,6,17,4.53,-8.82,87.78,15.41
2020,2,6,18,0.0,-8.97,89.42,17.5
2020,2,6,19,0.0,-9.01,90.97,19.6
2020,2,6,20,0.0,-9.04,92.42,24.0
2020,2,6,21,0.0,-8.92,93.42,26.68
2020,2,6,22,0.0,-8.88,93.88,23.4
2020,2,6,23,0.0,-8.94,94.79,16.99
2020,2,7,0,0.0,-9.06,95.4,14.85
2020,2,7,1,0.0,-9.32,96.4,14.45
2020,2,7,2,0.0,-9.51,97.6,13.1
2020,2,7,3,0.0,-9.27,97.16,13.29
2020,2,7,4,0.0,-9.06,96.57,14.65
2020,2,7,5,0.0,-8.87,96.53,14.03
2020,2,7,6,0.0,-8.68,96.87,21.78
2020,2,7,7,21.27,-8.05,96.06,24.44
2020,2,7,8,61.03,-7.05,94.79,24.06
2020,2,7,9,116.8,-5.97,93.07,20.71
2020,2,7,10,171.2,-5.03,90.39,18.23
2020,2,7,11,136.7,-4.26,88.86,16.96
2020,2,7,12,150.15,-3.8,90.25,17.39
2020,2,7,13,299.8,-3.65,90.89,17.96
2020,2,7,14,231.23,-3.74,91.42,15.0
2020,2,7,15,139.48,-4.26,92.76,13.25
2020,2,7,16,54.72,-5.33,95.41,8.71
2020,2,7,17,5.45,-6.83,96.18,5.48
2020,2,7,18,0.0,-7.61,95.64,4.89
2020,2,7,19,0.0,-7.99,94.94,3.85
2020,2,7,20,0.0,-8.45,95.1,3.3
2020,2,7,21,0.0,-8.98,95.25,2.4
2020,2,7,22,0.0,-9.43,95.78,1.68
2020,2,7,23,0.0,-9.8,96.39,1.17
2020,2,8,0,0.0,-10.14,97.54,0.89
2020,2,8,1,0.0,-10.25,98.93,0.71
2020,2,8,2,0.0,-10.09,98.79,0.3
2020,2,8,3,0.0,-9.84,97.86,0.27
2020,2,8,4,0.0,-9.33,96.42,0.3
2020,2,8,5,0.0,-9.0,94.85,0.38
2020,2,8,6,0.0,-9.11,95.36,0.19
2020,2,8,7,47.0,-8.85,94.76,0.11
2020,2,8,8,229.93,-6.56,91.43,0.05
2020,2,8,9,413.38,-4.35,89.19,0.01
2020,2,8,10,553.28,-3.19,87.8,0.0
2020,2,8,11,620.33,-2.2,84.49,0.0
2020,2,8,12,661.3,-1.49,82.24,0.0
2020,2,8,13,610.72,-1.17,80.81,0.0
2020,2,8,14,502.02,-1.21,80.21,0.04
2020,2,8,15,343.83,-1.53,82.13,0.41
2020,2,8,16,149.23,-2.68,86.95,0.76
2020,2,8,17,9.05,-4.51,89.99,1.37
2020,2,8,18,0.0,-5.28,90.67,2.54
2020,2,8,19,0.0,-5.62,91.29,4.93
2020,2,8,20,0.0,-6.09,92.65,7.04
2020,2,8,21,0.0,-6.88,93.65,5.03
2020,2,8,22,0.0,-7.94,91.87,2.77
2020,2,8,23,0.0,-10.04,99.21,2.26
2020,2,9,0,0.0,-11.3,100.0,3.66
2020,2,9,1,0.0,-11.52,100.0,4.12
2020,2,9,2,0.0,-12.02,100.0,4.63
2020,2,9,3,0.0,-12.29,100.0,6.18
2020,2,9,4,0.0,-11.69,100.0,16.08
2020,2,9,5,0.0,-10.94,98.71,5.42
2020,2,9,6,0.0,-10.97,100.0,6.91
2020,2,9,7,32.03,-12.64,100.0,7.59
2020,2,9,8,113.7,-11.18,97.76,7.19
2020,2,9,9,219.4,-10.33,95.16,6.35
2020,2,9,10,305.1,-9.81,93.05,5.06
2020,2,9,11,388.62,-8.77,91.15,4.78
2020,2,9,12,334.48,-7.38,90.0,5.32
2020,2,9,13,432.88,-6.27,89.24,5.7
2020,2,9,14,354.4,-5.6,89.56,5.05
2020,2,9,15,207.32,-5.62,90.6,3.87
2020,2,9,16,86.1,-7.01,93.45,2.48
2020,2,9,17,7.2,-10.07,95.07,1.34
2020,2,9,18,0.0,-12.21,96.56,0.73
2020,2,9,19,0.0,-14.02,99.41,0.38
2020,2,9,20,0.0,-14.77,100.0,0.21
2020,2,9,21,0.0,-13.69,97.02,0.15
2020,2,9,22,0.0,-13.08,94.04,0.16
2020,2,9,23,0.0,-13.1,92.45,0.25
2020,2,10,0,0.0,-13.07,91.6,0.43
2020,2,10,1,0.0,-13.01,92.25,0.55
2020,2,10,2,0.0,-13.08,93.41,0.53
2020,2,10,3,0.0,-13.33,93.17,0.31
2020,2,10,4,0.0,-13.76,93.19,0.11
2020,2,10,5,0.0,-14.26,93.06,0.03
2020,2,10,6,0.0,-14.71,92.99,0.02
2020,2,10,7,41.72,-14.33,89.84,0.02
2020,2,10,8,191.43,-11.9,88.13,0.02
2020,2,10,9,326.83,-8.7,82.67,0.0
2020,2,10,10,449.98,-6.79,79.55,0.0
2020,2,10,11,465.52,-5.78,77.41,0.02
2020,2,10,12,526.55,-5.45,76.65,0.1
2020,2,10,13,382.25,-5.47,77.04,0.59
2020,2,10,14,312.95,-5.82,79.09,1.64
2020,2,10,15,208.65,-6.82,83.94,3.9
2020,2,10,16,83.55,-8.33,91.31,9.26
2020,2,10,17,7.1,-9.98,95.27,13.79
2020,2,10,18,0.0,-11.26,96.66,14.53
2020,2,10,19,0.0,-12.56,97.21,13.31
2020,2,10,20,0.0,-13.85,98.23,10.75
2020,2,10,21,0.0,-14.96,99.19,8.37
2020,2,10,22,0.0,-16.17,100.0,6.84
2020,2,10,23,0.0,-17.76,100.0,5.16
2020,2,11,0,0.0,-18.45,100.0,3.24
2020,2,11,1,0.0,-18.24,100.0,1.89
2020,2,11,2,0.0,-18.71,100.0,1.24
2020,2,11,3,0.0,-20.05,100.0,0.6
2020,2,11,4,0.0,-21.05,100.0,0.22
2020,2,11,5,0.0,-21.96,100.0,3.64
2020,2,11,6,0.0,-22.62,100.0,3.08
2020,2,11,7,54.38,-20.85,95.93,1.59
2020,2,11,8,247.2,-15.9,89.99,0.72
2020,2,11,9,415.83,-12.17,86.29,0.13
2020,2,11,10,569.67,-9.55,81.31,0.01
2020,2,11,11,680.9,-7.91,76.91,0.0
2020,2,11,12,699.45,-6.8,74.06,0.0
2020,2,11,13,652.85,-6.15,72.43,0.0
2020,2,11,14,535.92,-5.83,74.95,0.01
2020,2,11,15,363.8,-6.04,80.27,0.01
2020,2,11,16,163.65,-7.98,87.66,0.43
2020,2,11,17,12.27,-11.58,89.97,2.07
2020,2,11,18,0.0,-13.66,91.03,0.88
2020,2,11,19,0.0,-14.64,89.61,0.78
2020,2,11,20,0.0,-14.57,86.39,0.49
2020,2,11,21,0.0,-14.12,83.51,0.15
2020,2,11,22,0.0,-13.76,82.6,0.13
2020,2,11,23,0.0,-12.98,82.61,1.92
2020,2,12,0,0.0,-12.15,82.41,1.05
2020,2,12,1,0.0,-12.46,84.18,0.62
2020,2,12,2,0.0,-13.14,86.05,0.79
2020,2,12,3,0.0,-14.11,87.04,1.43
2020,2,12,4,0.0,-14.98,87.45,3.02
2020,2,12,5,0.0,-15.5,88.88,0.15
2020,2,12,6,0.0,-15.99,90.8,0.19
2020,2,12,7,49.75,-15.48,89.52,0.22
2020,2,12,8,214.85,-12.66,86.9,0.44
2020,2,12,9,371.77,-10.38,82.58,0.77
2020,2,12,10,485.55,-9.21,81.39,1.63
2020,2,12,11,563.55,-8.83,83.04,3.4
2020,2,12,12,471.1,-8.78,83.84,5.14
2020,2,12,13,251.8,-8.97,84.07,5.0
2020,2,12,14,287.27,-9.45,85.25,4.08
2020,2,12,15,220.45,-9.87,88.09,3.87
2020,2,12,16,103.95,-10.87,92.55,4.37
2020,2,12,17,10.75,-13.51,97.74,4.35
2020,2,12,18,0.0,-15.37,100.0,3.94
2020,2,12,19,0.0,-17.27,100.0,1.84
2020,2,12,20,0.0,-18.92,100.0,0.7
2020,2,12,21,0.0,-21.06,100.0,0.46
2020,2,12,22,0.0,-21.6,100.0,0.37
2020,2,12,23,0.0,-21.49,100.0,0.32
2020,2,13,0,0.0,-20.26,92.6,0.31
2020,2,13,1,0.0,-19.21,90.86,0.41
2020,2,13,2,0.0,-18.88,91.94,0.5
2020,2,13,3,0.0,-18.67,92.0,0.45
2020,2,13,4,0.0,-18.44,91.89,0.46
2020,2,13,5,0.0,-18.33,91.89,0.69
2020,2,13,6,0.0,-18.05,92.27,0.63
2020,2,13,7,52.03,-16.41,91.69,0.57
2020,2,13,8,199.93,-13.12,87.44,0.35
2020,2,13,9,368.9,-10.57,81.0,0.4
2020,2,13,10,501.12,-9.44,79.11,1.09
2020,2,13,11,559.53,-8.74,78.69,2.28
2020,2,13,12,481.0,-8.31,78.39,2.72
2020,2,13,13,548.92,-8.08,78.67,3.23
2020,2,13,14,457.15,-8.08,79.44,3.0
2020,2,13,15,307.42,-8.36,82.95,2.66
